username,rating pengguna,review,tanggal
Pengguna Google,3,Min kenapa ya jaringan indosat saya suka ilang sinyalnya dan sampe tidak ad layanan tolong dibantu,2025-06-27 11:09:55
Pengguna Google,5,sangat bagus,2025-06-27 11:07:16
Pengguna Google,5,jauh lbh baik drpd si merah,2025-06-27 11:07:04
Pengguna Google,5,mantep,2025-06-27 11:03:39
Pengguna Google,5,oke puas,2025-06-27 10:59:36
Pengguna Google,5,good,2025-06-27 10:59:22
Pengguna Google,4,IM3 matap....semoga sukses terus.,2025-06-27 10:58:51
Pengguna Google,1,M3 sekarang mahal,2025-06-27 10:57:26
Pengguna Google,5,keren,2025-06-27 10:55:56
Pengguna Google,2,bagi kuota yang besar dong,2025-06-27 10:54:39
Pengguna Google,1,sinyalmu makin kesini makin hancur check di Pringsewu Lampung makin mahal terus makin lemot,2025-06-27 10:52:44
Pengguna Google,1,"gue make m3 udah lebih dari 10 tahun dan ga mau ganti kartu karena nomor nya udah lama di pake, tapi makin kesini makin ancur jaringan nya, hari ini aja gue komplein 4 kali dari pagi sampai sore masih jelek aja jaringan nya, ga ngerti sama pelayanan m3 padahal mah mahal paketannya tapi berasa pake kuota harian yg lemot nya kebangetan, judul nya doang platinum tapi buat buka status WA aja muter muter",2025-06-27 10:52:19
Pengguna Google,1,"emng provider scam... kuota masih ada,sengaja beli pulsa biar jaga jaga, malah pulsa di sedot , kuota utuh . emng provider toIoI .. scam",2025-06-27 10:40:47
Pengguna Google,5,mantaaap jiwaaa ~~,2025-06-27 10:34:26
Pengguna Google,1,"sya beli, paket internet apps 12 GB tetap saja tidak bisa digunakan.. Udah lima hari loh saya tunggu.. Katanya mau diproses tapi kenapa sampe sekarang belum bisa digunakan.. Dari kemarin Udah saya coba tuh nyalain mode pesawat, restart HP nya pindah kartu nya, tetap aja tidak bisa digunakan paket apps nya.. Apakah tidak bisa diubah paketnya..sayang kuota 12 GB nya hanya pajangan saja.. mending jgn pernah beli kuota diIM3 live chat ngak membantu pertanyaannya itu"" mulu kaya ngak dianggep.",2025-06-27 10:32:32
Pengguna Google,5,mantaaap dan murah trimakasi im3,2025-06-27 10:29:41
Pengguna Google,5,mantapoo,2025-06-27 10:28:09
Pengguna Google,5,bagus,2025-06-27 10:26:55
Pengguna Google,5,goooddd,2025-06-27 10:20:17
Pengguna Google,1,"jaringan benerin woy,,",2025-06-27 10:14:07
Pengguna Google,5,bagus banget,2025-06-27 10:13:00
Pengguna Google,5,okee,2025-06-27 10:06:48
Pengguna Google,5,sukaaa,2025-06-27 10:03:40
Pengguna Google,5,apik,2025-06-27 10:01:03
Pengguna Google,4,ok,2025-06-27 09:49:39
Pengguna Google,1,"pulsa kepotong sendiri, tanya chat via aplikasi cs ketus banget kayak gk pernah sekolah",2025-06-27 09:48:56
Pengguna Google,1,tolong di perbaikin tiap saya beli paket dan melakukan pembayaran menggunakan dana selalu terjadi kesalahan terus saya pindah ke gopay juga sama terjadi kesalahan,2025-06-27 09:48:44
Pengguna Google,5,sangat baik,2025-06-27 09:46:14
Pengguna Google,5,bagus,2025-06-27 09:37:59
Pengguna Google,1,"Harga makin naik, Jaringannya makin Lelet.",2025-06-27 09:36:29
Pengguna Google,3,tidak memuaskan,2025-06-27 09:31:19
Pengguna Google,1,Sudah mulai kecewa dengan 3 / IM3 selalu Disconnect setiap 1/2 jam sekali...bermain game terganggu karena disconnect setiap 1/2 jam...harga paket data pun mulai mahal tidak cocok untuk kalangan menengah kebawah,2025-06-27 09:30:39
Pengguna Google,5,sangat bagus,2025-06-27 09:29:50
Pengguna Google,5,gooddd,2025-06-27 09:29:45
Pengguna Google,5,good,2025-06-27 09:25:38
Pengguna Google,1,"Saat berlangganan kuota, minggu pertama dikasih harga murah, di minggu berikutnya harga paketan makin naik, jadi kecewa atas pelayanannya.",2025-06-27 09:24:59
Pengguna Google,5,mantul,2025-06-27 09:21:53
Pengguna Google,3,data agak mahal,2025-06-27 09:21:42
Pengguna Google,5,"baru pake 6 bulan terakhir, Alhamdulillah tidak ada Kendala",2025-06-27 09:21:14
Pengguna Google,5,keren,2025-06-27 09:19:16
Pengguna Google,5,bagus & lebih mudah,2025-06-27 09:11:25
Pengguna Google,5,makasih sudah di proses,2025-06-27 09:03:31
Pengguna Google,1,aplikasi lemot beli paket internet bayar pake pulsa nunggu 24jam full masih proses terosssssssss aplikasi cacat,2025-06-27 08:56:59
Pengguna Google,5,lumayan,2025-06-27 08:52:33
Pengguna Google,1,"apa apan ,sedang diproses sedang diproses keburu habis pulsa ,yang harusnya bisa beli Kouta yang agak gede malah gak bisa,MOHON DI PERBAIKI SECEPATNYA PPK",2025-06-27 08:30:19
Pengguna Google,5,untuk daerah saya sinyal cukup bagus,2025-06-27 08:26:28
Pengguna Google,5,sangat membantu karna adanya paket promo,2025-06-27 08:25:11
Pengguna Google,5,sangat bagus dan mendukung layanan internet hemat irit lagi mntap,2025-06-27 08:24:34
Pengguna Google,5,"sangat membantu untuk cek kuota dan beli kuota, mudah di gunakan.",2025-06-27 08:23:57
Pengguna Google,5,baik,2025-06-27 08:13:46
Pengguna Google,5,sangat baik,2025-06-27 08:06:16
Pengguna Google,5,mantap,2025-06-27 08:05:47
Pengguna Google,2,indosat tolol signal ilang2an padahal beli yg 300 gb,2025-06-27 08:04:15
Pengguna Google,3,"Kantormu kobong ta piye bos? ngelag bgt heran, kalau emang mau pelanggan tetep berlangganan mohon segera di perbaiki ya!!!!",2025-06-27 07:52:18
Pengguna Google,5,sukses slalu im3,2025-06-27 07:48:49
Pengguna Google,5,bagus Terbaikk👍🏻,2025-06-27 07:42:07
Pengguna Google,5,Jaringan Im3 INDOSAT sangat-sangat kuat.... biarpun di pelosak-pelosok desa yang jaringan lain lelet/lemot tapi jaringan Im3 INDOSAT tetap stabil... Biar hujan badai jaringan Im3 INDOSAT tetap stabil.... Trima kasih Im3 INDOSAT... TERBAIK...❤❤❤👍👍👍👍👍👍❤❤❤ #NTT#,2025-06-27 07:41:45
Pengguna Google,1,gak bisa di ajak kompromi ni kartu..jaringan jelek banget patah patah ngeleg pula,2025-06-27 07:32:26
Pengguna Google,5,baguss,2025-06-27 07:30:28
Pengguna Google,1,"sumpah udah lama pake IM3 tapi sinyal suka ilang"" lemot banget skrng aja jaringannya egk jls bikin kesel sendiri Pengen pindah aja kartu skrng",2025-06-27 07:21:43
Pengguna Google,1,ini perpanjangan kartu gua bener bener sebulan2 padahal udh pake kartunya lama bgt,2025-06-27 07:14:35
Pengguna Google,1,"banyak iklan, Harga mahal, jaringan sering nge lag. Perbaiki dlu jaringan , jangan naikin harga dlu, lag setiap saat, beli 100gb keatas tapi jaringan tetap bermasalah, saran tidak memberikan solusi",2025-06-27 07:11:23
Pengguna Google,1,ini knp jaringan Indosat akhir akhir ini jelek banget.akhir bulan ini masih jelek.terpaksa saya ganti ke Telkomsel dan gak akan pakai Indosat lagi 🙏,2025-06-27 07:06:36
Pengguna Google,1,"sinyal sering hilang tanpa sebab, perbaikilah! banyak yang kasih ulasan masih saja sama, aneh",2025-06-27 07:05:28
Pengguna Google,2,paket datanya terlalu mahal,2025-06-27 07:00:53
Pengguna Google,1,lol makin mahal kasia orng orng loh aneh bgt,2025-06-27 06:55:43
Pengguna Google,3,"Apk nya udah bagus, tapi tolong dong diperbaiki, sering banget setiap mau beli paket malah diproses mulu kgk selesai2, lelet banget, kadang juga kgk bisa beli paket disuruh kapan2 lagi, masalah ini sering banget muncul dan meresahkan. Tolong diperbaiki 🙏",2025-06-27 06:52:18
Pengguna Google,5,mantap,2025-06-27 06:48:34
Pengguna Google,1,kuota masih gede lemotna minta ampun,2025-06-27 06:47:50
Pengguna Google,5,mntap,2025-06-27 06:45:29
Pengguna Google,1,good job,2025-06-27 06:45:29
Pengguna Google,1,"gak ada angin, gak ada hujan. SINYAL TIBA-TIBA HILANG. ANEH",2025-06-27 06:39:17
Pengguna Google,5,bagus,2025-06-27 06:39:11
Pengguna Google,5,perluas jaringan nya boss,2025-06-27 06:38:30
Pengguna Google,4,apknya kok gak bisa dibuka ya min,2025-06-27 06:34:34
Pengguna Google,5,good,2025-06-27 06:34:02
Pengguna Google,1,gmn sih pulsa 13rb di tinggal sehari udah jadi 2rb gmn ni bnr in dong kok suka nguras uang gitu mau kaya kah??,2025-06-27 06:29:32
Pengguna Google,1,"ini sinyal jaringan makin sampah aja, makin ngak jelas",2025-06-27 06:26:39
Pengguna Google,5,bagus,2025-06-27 06:25:26
Pengguna Google,5,sangat puas,2025-06-27 06:01:31
Pengguna Google,5,bagus terang dan cepat namun terkadang jaringan nya lemot,2025-06-27 05:59:41
Pengguna Google,3,"lumayan..ini udah termasuk cukup buat sehari hari. TAPIII sinyal nya jelek bgt, bahkan ga bisa buat buka sw buat ngirim rating ini aja ga bisa.jeleek bgt plis tolong di perbaiki. untuk promonya aku suka sih..cm sinyal ny aj yg buluk",2025-06-27 05:52:03
Pengguna Google,1,Aplikasinya lalau lama tidak digunakan.akun hilang harus daftar lagi.,2025-06-27 05:50:51
Pengguna Google,2,susah ngepakettin,2025-06-27 05:47:22
Pengguna Google,4,mantul,2025-06-27 05:36:03
Pengguna Google,3,"sangat puas myiM3 dapat 6, GB seharga 25000 dapat 30 hari, bintang yg menyaksikan",2025-06-27 05:32:12
Pengguna Google,5,bagus sinyal kencang,2025-06-27 05:31:41
Pengguna Google,4,mantap,2025-06-27 05:28:15
Pengguna Google,4,mantap keren,2025-06-27 05:25:50
Pengguna Google,5,Lancar jaya,2025-06-27 05:24:33
Pengguna Google,5,oke,2025-06-27 05:19:04
Pengguna Google,5,bagus,2025-06-27 05:12:48
Pengguna Google,5,mantap,2025-06-27 05:10:14
Pengguna Google,1,saya beli paket 1/2 jam ngak di ACC ACC,2025-06-27 04:59:21
Pengguna Google,1,sampai sekarang masih belum bisa buka aplikasi ini lewat jaringan wifi,2025-06-27 04:56:02
Pengguna Google,4,bagus,2025-06-27 04:51:18
Pengguna Google,5,good,2025-06-27 04:42:09
Pengguna Google,1,"sinyal indosat parahh lemot poll, bikin orang panik mau bayar qris gk bisa karena sinyal jelek, pdhal full bar",2025-06-27 04:40:50
Pengguna Google,1,Indosat korupsi guys saya beli paket 10 GB masih 2.gb terusan beli lagi 10 GB tiba tiba 2 GB nya ilang,2025-06-27 04:20:57
Pengguna Google,3,baik,2025-06-27 04:18:20
Pengguna Google,5,mantap,2025-06-27 04:15:01
Pengguna Google,1,sinyal jncoookkkkkkk hari ini bacooottt,2025-06-27 04:13:50
Pengguna Google,1,"Indosat tolong perbaikan signal di wilayah lamteng tiktok lancar tapi buat game sering patah""",2025-06-27 04:12:38
Pengguna Google,1,makin ksni data nya ngelag banget padahal sinyal udah full tapi kenapa lemot gitu?,2025-06-27 03:56:12
Pengguna Google,5,bagus,2025-06-27 03:54:42
Pengguna Google,4,ok,2025-06-27 03:53:27
Pengguna Google,5,bagus,2025-06-27 03:52:30
Pengguna Google,1,"kok lemot sekali ya produk ini,dari dulu kala,gak ada perubahan sama sekali,kacau masuk besmen langsung gak guna sinyal nya,kalah sama XL ,saya masih bertahan dgn prodak ini karna terpaksa aja gak ada perbaikan sama sekali,udh paket nya mahal lemot",2025-06-27 03:51:05
Pengguna Google,3,baik,2025-06-27 03:50:43
Pengguna Google,4,mantaaabs,2025-06-27 03:48:26
Pengguna Google,2,jaringannya sih lancar aman² aja enak tapi yg bikin gua kesel disini paketnya mahal² semua tolohlah murahin dikit gua ini bukan org kaya anjay🗿😒,2025-06-27 03:47:53
Pengguna Google,5,membantu...,2025-06-27 03:46:21
Pengguna Google,5,good,2025-06-27 03:46:01
Pengguna Google,4,lebih hemat pulsa,2025-06-27 03:41:53
Pengguna Google,5,alhamdulillah lancar,2025-06-27 03:39:58
Pengguna Google,3,pengen umroh kah mahal mahal banget kuotanya,2025-06-27 03:33:23
Pengguna Google,4,banyak pilihan dan bonus,2025-06-27 03:29:06
Pengguna Google,5,mantap,2025-06-27 03:23:21
Pengguna Google,5,puas,2025-06-27 03:23:08
Pengguna Google,1,buruk kuotanya mahal mahal,2025-06-27 03:22:38
Pengguna Google,1,kejam,2025-06-27 03:16:34
Pengguna Google,5,cepat dan akurat,2025-06-27 03:14:58
Pengguna Google,5,mantap,2025-06-27 03:13:10
Pengguna Google,5,indosad bagus,2025-06-27 03:01:51
Pengguna Google,3,"aku ksi 3 * karna penawaran pembeli pake berubah2 tdk menetap,,,smakin lama kartu IM3 di gunakan maka semakin mahal pembelian paketnya,,,,",2025-06-27 02:56:09
Pengguna Google,1,"gaje, mau isi voucher aja gak bisa dari sini, terlalu banyak fitur2 gak guna",2025-06-27 02:52:54
Pengguna Google,5,im3 banyak promo 👍,2025-06-27 02:46:42
Pengguna Google,5,baik,2025-06-27 02:33:36
Pengguna Google,1,jaringan bapuk😡,2025-06-27 02:31:31
Pengguna Google,1,berisik ganggu bgt notif pesan Sms/Kouta kebanyakan Spam kesannya terlalu maksa,2025-06-27 02:31:20
Pengguna Google,3,bagus,2025-06-27 02:26:01
Pengguna Google,5,dibantu untuk lebih murah paket datanya,2025-06-27 02:23:20
Pengguna Google,5,Oke sukses selalu,2025-06-27 02:18:00
Pengguna Google,1,jaringan lag,2025-06-27 02:17:05
Pengguna Google,1,makin lama harganya pada mahal² makin gk jelas,2025-06-27 02:15:14
Pengguna Google,1,Kuota mahal sinyal JELEK!!!! repot INDOSAT,2025-06-27 02:14:19
Pengguna Google,5,lama lama kok makin mahal yaa kemarin baru beli 70k cuman dapat 20 GB😭😭😭,2025-06-27 02:12:26
Pengguna Google,5,mantap,2025-06-27 02:04:12
Pengguna Google,5,bagus,2025-06-27 01:58:56
Pengguna Google,1,kerenn,2025-06-27 01:58:33
Pengguna Google,1,bagus,2025-06-27 01:51:31
Pengguna Google,5,baik sekali,2025-06-27 01:48:06
Pengguna Google,5,keren praktis,2025-06-27 01:46:35
Pengguna Google,1,sangat memuaskan,2025-06-27 01:45:05
Pengguna Google,1,beli esim tidak bisa dipakai,2025-06-27 01:40:50
Pengguna Google,2,sangat membantu,2025-06-27 01:39:08
Pengguna Google,4,bagus,2025-06-27 01:34:54
Pengguna Google,4,simple dan mudah cek im3,2025-06-27 01:27:02
Pengguna Google,5,sangat baik,2025-06-27 01:25:15
Pengguna Google,1,redeem point yang lama,2025-06-27 01:19:17
Pengguna Google,5,👍👍👍,2025-06-27 01:15:01
Pengguna Google,5,proses transaksi cepat.,2025-06-27 01:14:53
Pengguna Google,4,lumayan,2025-06-27 01:12:50
Pengguna Google,2,mana Mahal Kuota data,2025-06-27 01:04:54
Pengguna Google,5,puas,2025-06-27 00:49:05
Pengguna Google,5,jos,2025-06-27 00:41:22
Pengguna Google,5,nice,2025-06-27 00:32:26
Pengguna Google,5,mantap,2025-06-27 00:29:44
Pengguna Google,2,lemot sekali untuk buka aplikasi nya,2025-06-27 00:28:45
Pengguna Google,4,cepat,2025-06-27 00:24:22
Pengguna Google,5,baik sekali,2025-06-27 00:21:53
Pengguna Google,3,aku senang 🙏🙏😄,2025-06-27 00:06:40
Pengguna Google,5,baru mencoba pake indosad,2025-06-27 00:04:04
Pengguna Google,4,Tempat2 tertentu menghilang signalx.,2025-06-26 23:58:15
Pengguna Google,1,bagus,2025-06-26 23:53:59
Pengguna Google,5,Perbanyak promo promo murah,2025-06-26 23:53:50
Pengguna Google,5,ok,2025-06-26 23:49:13
Pengguna Google,5,Ngacor Bang,2025-06-26 23:42:24
Pengguna Google,5,sangat sinyalnya,2025-06-26 23:41:23
Pengguna Google,4,kenapa harga kuota makin naik??,2025-06-26 23:39:55
Pengguna Google,5,sangat membamtu,2025-06-26 23:28:41
Pengguna Google,1,tolong ya im3 jaringan diperbaiki ama tower nya harus dicek kembali didaerah baamang dan kehulu sinyal nya jelek,2025-06-26 23:28:11
Pengguna Google,5,Bagus,2025-06-26 22:51:32
Pengguna Google,1,"perbaiki dong kualitas jaringan,harga paket mulai ga ngotak. awal2 enak 50k. bisa sebulan ini 50k cma seminggu,udah gitu jaringan sering ilang hadehhh auto balik ke telkomsel",2025-06-26 22:39:36
Pengguna Google,5,good,2025-06-26 22:31:08
Pengguna Google,1,udah 9 tahun aku pakai Indosat tapi makin tahun harga paket makin mahal dan promo paket data pelan2 hilang juga,2025-06-26 22:29:30
Pengguna Google,3,tolong jaringan Indosat nya,2025-06-26 21:48:52
Pengguna Google,5,im3 luar biasa,2025-06-26 21:46:29
Pengguna Google,5,menarik,2025-06-26 21:35:55
Pengguna Google,5,baik,2025-06-26 21:30:07
Pengguna Google,5,"bagus,sekali",2025-06-26 21:13:28
Pengguna Google,4,mntap,2025-06-26 21:07:02
Pengguna Google,5,sangat puas,2025-06-26 21:00:44
Pengguna Google,5,bagus,2025-06-26 20:54:14
Pengguna Google,5,mantap,2025-06-26 20:34:53
Pengguna Google,5,👍👍👍👍👍,2025-06-26 20:34:13
Pengguna Google,1,tahun ke tahun mangkin ngelunjak banget ya harga paketan gila gila,2025-06-26 20:32:46
Pengguna Google,5,sangat membantu,2025-06-26 20:30:44
Pengguna Google,5,ok,2025-06-26 20:29:30
Pengguna Google,5,mantap,2025-06-26 20:06:47
Pengguna Google,5,keren,2025-06-26 19:50:21
Pengguna Google,5,mantap,2025-06-26 19:18:41
Pengguna Google,3,untuk coverage jaringan belum stabil,2025-06-26 18:59:20
Pengguna Google,5,ok ok,2025-06-26 18:43:50
Pengguna Google,5,bagus,2025-06-26 18:30:28
Pengguna Google,5,mantap,2025-06-26 18:28:37
Pengguna Google,5,"ukup baik,dan rekomend",2025-06-26 18:28:14
Pengguna Google,2,"karena saya sering terkecoh dengan promosi dan paket data bulanan , saya biasa rutin membeli 100GB perbulan tetapi waktu promo habis dan ada flashsale 100GB ternyata cuma untuk 10 hari. Yang kedua juga saya pernah membeli kuota 125GB tetapi kuota utama hanya 50GB yang 75GB kuota untuk streaming , serta 50GB tersebut dibatasi per harinya 5GB , baru bisa akhir setelah lebih dari jam 12 malam. Ya itu cukup mengganggu saya",2025-06-26 18:26:25
Pengguna Google,5,sangat bagus,2025-06-26 18:16:37
Pengguna Google,1,jaringan lemot,2025-06-26 18:13:45
Pengguna Google,1,"sinyal ngk ada sama sekali mau di mana pun lokasinya,paket udah mahal sinyal ngk ada kualitas sama sekali saran aku apus aja kartu m3 karena ngk guna sama sekali",2025-06-26 18:11:44
Pengguna Google,5,layanan terbaik 👍👍,2025-06-26 18:11:07
Pengguna Google,5,luar biasa... lebih mudah akses tanpa lemot.. gak ribet,2025-06-26 17:59:38
Pengguna Google,5,banyak iklan nya iihhh ga lucu tauuu isi pulsa padahal internet nya dah di matiin ngisi 30 rebu lenyap iihhh nyebelin bangetttttttt mana banyak notif ga jelas lagi ganggu tauuuuu,2025-06-26 17:59:02
Pengguna Google,5,bagus,2025-06-26 17:58:17
Pengguna Google,5,mantap,2025-06-26 17:53:23
Pengguna Google,1,"paket mangkin naik trus, aplikasi sulit di buka tolong aplikasi nya di perbaiki lagi",2025-06-26 17:15:28
Pengguna Google,1,"kesal, awal pertama banyak promo dan pilihan menu paket,setelah di pake untuk 3x isi pulsa, pilihan menu bulan nya hanya beberapa pilihan, sangat menyesal saya ganti kartu ,dan buat apa isi bnyk paket ga kepake,aneh",2025-06-26 17:13:16
Pengguna Google,5,good job👌,2025-06-26 17:12:22
Pengguna Google,5,baik banget,2025-06-26 17:08:00
Pengguna Google,5,baik,2025-06-26 17:07:41
Pengguna Google,1,hey m3 saya beli paket 15gb 7hari kok yang masuk 6.5 gb apa maksudnya coba,2025-06-26 17:01:03
Pengguna Google,1,lawak udah beli paketan apps game eh kga bisa di pake maen pubg LAWAK,2025-06-26 16:52:59
Pengguna Google,2,sinyal makin buruk,2025-06-26 16:52:10
Pengguna Google,5,mantul,2025-06-26 16:49:47
Pengguna Google,5,cepat dan responsif,2025-06-26 16:44:36
Pengguna Google,5,praktis dan mudah myM3 pokoknya sangat membantu bli paket data 👍,2025-06-26 16:42:26
Pengguna Google,1,jaringan lemot parah,2025-06-26 16:37:08
Pengguna Google,3,cukup bagus,2025-06-26 16:30:28
Pengguna Google,1,saya merasa kecewa atas performa sinyal IM3 di malam hari sangat buruk,2025-06-26 16:16:28
Pengguna Google,3,"aku pengguna lama im3, waktu itu tawarannya bagus2, sekarang malah mahal2 bangettt.. pilihannya juga jadi aga lbh sedikit dan jadi terpaksa cari termurah tpi ttp mahal. dan padahal gw tinggal di kota, lemot bgt sinyalnya, atau kadang tiba2 hilang jaringan padahal ga ada apa2. tolong developer, ditingkatkan lagi dri pilihan harga keren dan jaringannya. terima kasih buat im3 yg sudah mmbersamai saya.",2025-06-26 16:15:45
Pengguna Google,5,bagus,2025-06-26 16:04:47
Pengguna Google,5,Keren pertahanan paket murah nya im3. apa lgi di Papua,2025-06-26 15:51:11
Pengguna Google,1,"kecewa pake M3 tiap beli paket gangguan Mulu dasar kartu lemah ,kalo tau mau gangguan gue pake Telkomsel walopun agak mahal tapi jaringan setabil gak ngecewain",2025-06-26 15:49:51
Pengguna Google,5,sangat bagus,2025-06-26 15:42:43
Pengguna Google,5,"proses cepat,harga mantap",2025-06-26 15:28:52
